"","Review_ID","Item_ID","Base_item_ID","Review_date","Reviewer_ID","Real_name","Verified_purchase","Rating","Title","Content","Total_votes_week1","Total_votes_week2","Total_votes_week3","Total_votes_week4","Total_votes_week5","Total_votes_week6","Total_votes_week7","Total_votes_week8","Total_votes_week9","Total_votes_week10","Total_votes_week11","Total_votes_week12","Total_votes_week13","Total_votes_week14","Total_votes_week15","Total_votes_week16","Total_votes_week17","Total_votes_week18","Total_votes_week19","Total_votes_week20","Total_votes_week21","Total_votes_week22","Total_votes_week23","Total_votes_week24","Helpful_votes_week1","Helpful_votes_week2","Helpful_votes_week3","Helpful_votes_week4","Helpful_votes_week5","Helpful_votes_week6","Helpful_votes_week7","Helpful_votes_week8","Helpful_votes_week9","Helpful_votes_week10","Helpful_votes_week11","Helpful_votes_week12","Helpful_votes_week13","Helpful_votes_week14","Helpful_votes_week15","Helpful_votes_week16","Helpful_votes_week17","Helpful_votes_week18","Helpful_votes_week19","Helpful_votes_week20","Helpful_votes_week21","Helpful_votes_week22","Helpful_votes_week23","Helpful_votes_week24"
"169","R10KJ32WE3N2WR","B0045FM6SU","","4/28/2011","A386R4OQSPZUR3",TRUE,TRUE,5,"XOOM wifi, it's all about the Android","I've been using this for a few weeks now and it's fantastic. I already had an Android phone so I went for the wi-fi only version of this tablet thinking I can just tether it to my phone if I need data out and about and there is no wi-fi available. It gives my phones battery a punishment but otherwise works really well and saves me having two mobile data contracts. As for the tablet itself, it automatically installed all my favourite apps once I had signed in to my Google account. Adobe flash websites work fine but I'm still waiting for the memory card to be enabled. The new user interface is very good, maybe not as good as the iPad but it's still great and you can put widgets on the home screens and I'd be annoyed if I couldn't, all that screen space. The sound quality is alight, not bad but nothing spectacular, if it bothers you, use head phones. The graphics are impressive, I've become addicted to a 3D flight sym game on it and even my 10 year old nephew who's permanently playing games though the graphics were impressive. The interface is fast, plenty of storage but I still want the upgrade to get the SD reader going, found an app for everything I need although some of them need to be updated for tablet sized screens but I'm sure this will come with time. I also have the portfolio case, does a great job of protecting it but it's very chunky and annoyingly covers the power plug, unfortunately there isn't the huge selection of accessories you get with the iPad. I don't regret my purchase at all and I'm already using it everyday even if it is to read the news in bed, look things up when I'm on the sofa and play games.",8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
"170","R10KPJ7YSXL82B","B0051VVOB2","","1/24/2012","A17XDYC3QN5LYS",FALSE,FALSE,5,"Kindle Fire is very cool","I got the Kindle Fire for Christmas and after using it for a month now, I can say it is pretty good. I know everyone keeps comparing it to an iPad but it is not. I have checked out iPads and to me they are too expensive. They cost as much as my laptop which has almost 1tb of memory and does way more than an ipad. But the Kindle Fire is the perfect price. I have not had problems with web pages loading too slowly that some complain about. They load plenty fast for me. Comic books just look great on the Kindle Fire! And books read very well also, I don't have a problem with reading on the screen, my eyes seem to handle it well with out getting too tired. The apps work really well, I have downloaded several games and other apps. They have tons of them. The one thing I wish it had was 3G connectivity. Some apps only work while connected through wifi. There are some birding apps that I would like to get for birding, but most hiking trails etc do not have wifi. I know the reasoning was because if people were streaming video over 3G it would slow everything down, you could just disable that capability if the Kindle is only connect through 3G.",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"171","R10KPVNIROJBC5","B0051VVOB2","","12/25/2011","A3RLBAKRASXAB2",FALSE,TRUE,5,"I LOVE THIS THING","This is my 3rd Kindle- I gave my first one to my dad when I bought the one that had wi-fi. I gave the second one to my husband when I bought the Kindle Fire. There are a few things about it that I don't like, but those could be b/c I haven't learned to use it yet. Even with the few minor issues that I have with it, I would not trade my Kindle Fire for anything!",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"172","R10KUFPLOXKL6E","B0051VVOB2","","12/6/2011","A26HWTJJZT2E4K",FALSE,TRUE,4,"The Kindle Fire in Europe","I've owned my Kindle Fire for about 2 weeks now and I love that device but as I live in Europe it has a LOT of limitations! But I think I do not make the same expectations as many other people as it has been said more than 100 times... it's just a $199 device! I really like the design. I love reading books in my Kindle Fire. I don't have another Kindle but I guess I will buy a Kindle Touch later on for better experience with reading as after reading for long in the Fire, my eyes get tired. But I have read up to 3 hours straight on the Fire. It takes me 1 hour to go to school and I love the fact that you can just e-mail your Fire some documents and read it there. I do it all the time and read documents on the way to school (in the bus). And now with the exams going on, I put my glossaries there and continue reading at school when waiting for the exam to start. Don't need to carry any papers with me :) Today I found out that my dad owns a USB cable which I connect the Fire to my PC. So I was able to put some music onto the device :) Along with some apps downloaded outside Amazon Appstore. Which comes to my main disappointment! As I live in Europe, and therefore do not own a USA debit or credit card, I cannot download any apps from the Amazon Appstore, not even the free ones!! I don't own an iPhone or an android phone for that matter so I was hoping the Kindle would be able to satisfy my app game need... but the answer to that is no at the moment. I've downloaded some apps from other websites and all the games I've downloaded (f.ex. Angry Birds (all versions), Yoo Ninja, Doodle Fit, and Jelly Defense) haven't been able to work in the Fire. I was able to get the Evernote app, but any other app had some type of glitches so it wasn't usable to me (events in a calendar didn't save and alarm would get error right before alarming me). Before getting my Fire I had written down some apps I wanted to get and I was very excited which made me very disappointed when I found out that I wouldn't be able to get any of those apps... at least not through Amazon appstore. Now I only have Evernote. I wish Amazon would open their appstore soon to the ""International"" market or at least so people can download the FREE apps... To add to this, I'm not able to use my free month of Prime as I'm not able to watch the free films and tv shows as I live outside the US. I haven't been able to buy any music, not that I've been trying to much. I can buy magazines, but I wasn't really interested in those in the first place so I wouldn't have cared if I could buy those or not, but I can (so YAY). I often use the Fire when I have it close but don't want to go up to my room to get my PC. I often use it to surf the internet, especially Facebook. I really hope that Amazon will open the Appstore to International market soon as being unable to get apps was my main disappointment. Or at least let people download the free apps! Some might think that this review should not give the Kindle Fire four stars, I just love what the Fire will be able to do when not ""closed"" like it is now and I like what I'm able to do with the Fire even when it's closed. It doesn't bother me that it's only wi-fi. Even though I'm ""addicted"" to the internet, I don't need to connect to the internet outside my home, and if I do, I just use my phone. The Kindle Fire is an amazing device for just $199 and totally worth buying when you live in the US ;) And to the rest of the human race when they've opened everything else to the International market! :)",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3
"173","R10KYU9KW57950","B003COZM2C","","8/6/2010","APWARS0L4QGPC",TRUE,TRUE,1,"Whoooooops.","This was the product I wanted, it did all that I required, (ereader, net, notes etc.) but it kept turning on by itself. This would occur a couple times a day when I would leave it in suspend. I killed all apps that could turn it on and it still would do it. I called support and they said return it. I did and it took 11 days for the replacement to get here. It sat in Federal Way WA for days but that is usps's review :-) The new unit arrived and did the same thing as the first one so since I leave my units in sleep/suspend and can't have them turning on at the wrong time I returned it as well. Liked the unit very much but....",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
"174","R10L0LU2VK5A1T","B0051VVOB2","","1/10/2012","A1ABX4KPUOZ112",FALSE,TRUE,5,"Love it!!!","This is the greatest ever! Easy to use, great color, and does everything and iPad does for much less money. This is more than a reader...its like a mini laptop. I loved it so much I have bought 2 more for friends.",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"175","R10L2TPJ5MN8XH","B0051VVOB2","","12/30/2011","A1GS7OHJIRJXYO",FALSE,FALSE,5,"Wicked Awesome","I got the Kindle Fire for Yule and I love it. This device does everything it is suppose to do. I can get connected to the internet with no problem anywhere I go that has Wi-Fi access. The Kindle Fire is easy to use. I highly recommended this device.",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"176","R10L7W4ELA3TMV","B002V3C4F8","","12/1/2010","A1LBCEQUA9OXPW",TRUE,FALSE,1,"Don't do It!!!!!!!!!!!!!!!","As much as I love Windows 7, this has got to be one of the worst machines I have ever used. It takes 7 minutes to get to the desktop after you first power up. Archos claims 2 hours power on the battery when you're online. Baloney! I was lucky to get one even ehen I wasn't online. The touchscreen is very difficult. I practically had to shove my finger through the computer. The stylus? What a joke. It broke less than a week after I started using it.",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"177","R10LB0H00YJULX","B00480P67K","","2/9/2011","A1D6GE6W4X9SBG",TRUE,FALSE,1,"Samsung missed the boat","For this price not only did they miss it by locking it for phone use BUT it has a HD 1080P Video player an a 720P Camcorder and uses a A/V cable for hooking it up to a TV, so you get no HD when you play it back on the TV!! Gee, for $500 you get 2010 high tech video with 1990 quality output. What a shame when cheap tablets such as the Coby M7015 and the Ematic eGlide have a HDMI output to watch videos on the TV in HD. And this is from a company that makes HD and 3D TV's!!! Also I went on line at Samsung and downloaded the manual and nowhere did I see how to turn off the 3G so I could use the WIFI only. And it didn't say in the part where the manual tells you how to turn the WIFI on (WLAN) if it turns the 3G off at the same time. Does this mean you have both running at the same time eating up your monthly 5G while you surf on the WIFI? Also T mobile has it for $299.99 - $50 rebate (total $249.99) with a 2 year plan for data only of $39.99 which is the cheapest I have found for a 5G plan with no overage charges!!!",27,27,27,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
"178","R10LBTEKC8SVV4","B004UL34VW","B004UL34EY","12/29/2011","A2E9B5IVVOBLRK",FALSE,FALSE,4,"Excellent tablet, not enough apps","The tablet is excellent. never had an issue with the software, hardware is sturdy, it's fast and it's the perfect size for business use. Everyone in our company uses it for our own purposes. I just wish they had more apps for blackberry... I'm still waiting...",0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"179","R10LCBQYYC7BNX","B004U9USEA","","8/6/2011","A3MHGH5NBIYMH2",TRUE,TRUE,1,"Samsung have ruined Android","I'm selling the Galaxy Tab after 1 day of ownership, Samsung have ruined the Android OS. When will hardware manufacturers (who should just provide a platform for the OS I want) realise that I don't want their interpretation of the OS, with parts disabled and applications added to suit their needs. I want the Android market, with all apps available yet many I know exist aren't available on the Tab. I want to plug the device into any PC and have it recognised as a USB drive (making file transfers easy & universal), I don't want this functionality disabled so I have to download and install the 80mb, hopelessly buggy, Samsung Kies software to 'Sync' my device iTunes style. And I don't want a dozen (or more) pre-installed apps that I can't even uninstall. I knew about the bespoke charging/data cable before I purchased the device, but that's another irritation. So I'll sell it and take the loss, I have added Samsung to the list of manufacturers who's equipment I'll avoid.",24,24,25,25,25,25,25,25,25,25,25,26,26,26,26,26,26,26,27,27,27,27,27,27,17,17,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,20,20,20,20,20,20
"180","R10LCRT5TEXDFP","B006A0LCA6","","6/13/2012","A1ZH4U4FITOLKF",TRUE,TRUE,1,"Not worth the $$$","First, we purchased this assuming it had all of the features our Androids have but it does not. You can't get any of the software you are accustomed to on your typical Android. It uses GetJar versus the Market Place and that offers nothing. We found this out from a friend who bought it locally and she, too, was returning hers. Meanwhile, ours was in the process of being shipped. So, having not liked the one we ordered we went to Costco and purchased the Vizio which we are very happy with. The Vizio is a typical Android set up with all of the expected features. The PanDigital is nothing more than a paperweight in our opinion. I purchased mine through the vendor SF Enterprises here on Amazon. Once I received the box, I requested a return but they ignored me. I had to file an AtoZ claim in order to get any response....which is taking forever to get rectified. I have now learned to never buy from anyone on Amazon unless they have a selling history, which they did not.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
